,relateid,actual,predicted,age_confidence,type_confidence,desc,atlas_estimate,color
16774,685882,QFUB,CTCG,0.500681165109595,0.8802061727334256,SAND,CSTL,BROWN   
16775,685882,QPUU,OSTP,0.9114753765885285,0.9430942782925671,CLAY & GRAVEL,QCS,BRN/BLK 
16776,685882,QPUU,OSTP,0.8417301241842868,0.9056157747779392,"CLAY, GRAVEL, & ROCK",QS2,BRN/BLK 
16777,686256,OPDC,CJDN,0.7713106812260424,0.9995811928201656,LIMESTONE,OPOD,TAN     
16778,686256,OSTP,OPDC,0.9942950521151914,0.5930915325393005,SANDSTONE & SHALE,OSTP,GRAY    
16779,686256,OSTP,QPUG,0.9638928260707297,0.9999555972521662,SAND & GRAVEL/CLAY,QCS,GRAY    
16780,686286,CSTL,CJDN,0.9883093483043335,0.8933683097839941,SHALE,CJDN,GREEN   
16781,686286,OPDC,CJDN,0.8637590935864504,0.999346251761238,SANDSTONE,OPOD,WHITE   
16782,686286,OPDC,OSTP,0.9959497678970987,0.9955831710373991,SANDSTONE & SHALE,OSTP,TAN     
16783,686286,QHUB,OSTP,0.9957025628480759,0.9988467175563756,SANDSTONE & SHALE,OSTP,TAN     
16784,686286,QLUB,QLUG,0.9977312473072623,0.9999826650716666,CLAY & SAND,QCE,GRAY    
16785,686290,QPUB,QPUG,0.8667437076423771,0.9999808845165984,CLAY & ROCKS,QSF2,GRAY    
16786,686292,CWOC,CECR,0.9934622038997527,0.9974900351604981,SANDSTONE ,CECR,WHITE   
16787,686292,CTCG,CWOC,0.9853975002123827,0.5437088899181326,SANDSTONE,CWOC,WHITE   
16788,686292,QLUU,QLUB,0.7963469168912573,0.9998712778675137,SAND & SHALE,QS3,BROWN   
16789,686552,OSTP,QFUW,0.7788457175126949,0.8809387464089566,SANDSTONE,QCS,WHITE   
16790,686553,CJDN,QFUB,0.5974730112501594,0.8809387464089566,SANDSTONE,QML,BROWN   
16791,686558,RUUK,QUUK,0.9990206753441124,0.981322536855432,TOPSOIL,QHT,BLACK   
16792,686559,FILL,QUUK,0.929200447376344,0.7688784264067745,FILL,UNKNOWN,BLACK   
16793,686561,RUUK,QUUK,0.9989192679942139,0.981322536855432,TOPSOIL,QHT,BLACK   
16794,686562,FILL,QUUK,0.9813340223929838,0.7688784264067745,FILL,QSH,BLACK   
16795,686565,RUUK,QUUK,0.9924829717790008,0.981322536855432,TOPSOIL,QVT,BLACK   
16796,686566,QPUG,CSTL,0.8051178303023707,0.8077641653208708,CLAY/ROCKS,QSF2,GRAY    
16797,686567,FILL,QUUK,0.9620025960046713,0.7688784264067745,FILL,QHT,BLACK   
16798,686569,CJDN,QFUW,0.607000629353888,0.9999639246291396,COARSE SAND,QVO,WHITE   
16799,686672,OPDC,CJDN,0.9905942678914083,0.9964216261478758,LIMESTONE,OPSH,BROWN   
16800,686672,FILL,QFUB,0.984553154315417,0.9978868893117057,SAND FILL,QAT,BROWN   
16801,686673,FILL,QFUB,0.9896478595012216,0.9658318949775113,FILL SAND,QAT,BROWN   
16802,686675,FILL,QFUB,0.9896478595012216,0.9658318949775113,FILL SAND,QAT,BROWN   
16803,686686,OPDC,CJDN,0.99085878150259,0.9969505309296162,LIMESTONE,OPSH,BROWN   
16804,686686,OSTP,OPDC,0.5696736668661281,0.5927512659917329,MUDSTONE,OPSH,BROWN   
16805,687101,OSTP,QCUR,0.6827630620016356,0.9518819718370951,SHALE,QH2,RED     
16806,687254,RUUK,QUUK,0.9958379014798003,0.981322536855432,TOPSOIL,UNKNOWN,BLACK   
16807,687271,OPDC,CJDN,0.7761799657521141,0.9992682998253977,SANDSTONE,OPSH,TAN     
16808,687272,QHUB,CSTL,0.9803874860602483,0.8526627865473055,SAND & GRAVEL,CSTL,BROWN   
16809,687272,QPUG,QPUB,0.9534282220592919,0.9999585631003134,ROCKY CLAY,QSF1,BROWN   
16810,687281,RUUK,QUUK,0.9903913059126599,0.981322536855432,TOPSOIL,QTS,BLACK   
16811,687285,OSPC,CJDN,0.8904242229490312,0.9995294673966602,ROCK,OSTP,YELLOW  
16812,687285,QPUU,OSTP,0.9964472034583423,0.999985815330211,SHALE & GRAVEL,OSTP,VARIED  
16813,687286,OSTP,QCUW,0.7035146443067603,0.9518819718370951,SHALE,QH2,WHITE   
16814,687288,OSTP,CJDN,0.7611315634525385,0.9997242106735866,SANDSTONE,OPSH,WHITE   
16815,687294,OSTP,CJDN,0.9665706632642922,0.9931018896392649,SANDSTONE SHALE,OSTP,WHITE   
16816,687296,OSTP,CJDN,0.941843599434929,0.9928884114053625,SANDROCK ,OSTP,GRY/WHT 
16817,687298,OSTP,CJDN,0.8318438026625519,0.9998522489187524,SANDSTONE,OSTP,WHITE   
16818,688023,QPUB,OSTP,0.9442489212129985,0.9988717198870085,CLAY/GRAVEL,QS2,BROWN   
16819,688311,OPVL,ODCR,0.9920108731711419,0.9949910760460321,LIMESTONE,OPGW,GRAY    
16820,688407,FILL,QFUU,0.9898194983950429,0.4453483883661115,FILL DEBRIS,QAT,BLK/BRN 
16821,688408,FILL,QFUU,0.989193592620905,0.4453483883661115,FILL DEBRIS,QAT,BRN/GRY 
16822,688408,FILL,QFUU,0.9891933003390061,0.4453483883661115,FILL DEBRIS,QAT,BLK/BRN 
16823,688434,OPVL,CJDN,0.9305485993533399,0.6420611468225919,LIMESTONE,ODCR,BROWN   
16824,688434,QFUB,OGWD,0.6845633959509163,0.505596206740649,MEDIUM FINE COARSE SAND,QTT,BROWN   
16825,688490,Y,QFUK,0.9772715048952695,0.5344860516334092,ASPHALT,QTT,BLACK   
16826,688490,FILL,QUUB,0.9640996004554503,0.9802166793143955,CLASS 5 GRAVEL,QTT,BROWN   
16827,688951,RUUK,QUUK,0.9980140904728952,0.981322536855432,TOPSOIL,UNKNOWN,BLACK   
16828,688955,OSTP,CJDN,0.9613123920723752,0.9959938613238603,SHALE/SANDSTONE,OPSH,RED/GRY 
16829,688956,OSTP,QFUG,0.8901848217537268,0.8809387464089566,SANDSTONE,QCS,GRAY    
16830,688967,RUUK,QUUK,0.9952715319508751,0.9867500753499641,TOP SOIL,QAFHL,BLACK   
16831,688968,OSTP,CJDN,0.7029684168033342,0.9970148761614138,SANDSTONE,OSTP,GRAY    
16832,688968,RUUK,QUUK,0.999148432642138,0.981322536855432,TOPSOIL,QHI,BLACK   
16833,688972,CSLT,CSTL,0.9852417424798832,0.4734414461392002,SANDSTONE/SHALE,CTLR,BRN/GRN 
16834,688975,RUUK,QUUK,0.9987082241362619,0.981322536855432,TOPSOIL,QHT,BLACK   
16835,688977,OSTP,CJDN,0.7403808665429139,0.9995513736323417,SANDSTONE,OSTP,GRAY    
16836,688977,RUUK,QUUK,0.9976891382924867,0.9867500753499641,TOP SOIL,QSH,BLACK   
16837,688978,RUUK,QUUK,0.9917059670292411,0.981322536855432,TOPSOIL,QTS,BLACK   
16838,688980,QPUG,CSTL,0.9608399865006205,0.8434805189240925,CLAY/GRAVEL,QSF2,GRAY    
16839,688981,QPUG,CSTL,0.8133639752874455,0.7987989733928003,CLAY/ROCKS,QSF2,GRAY    
16840,688985,QPUG,CJDN,0.8416313793837615,0.7550310956129801,CLAY/GRAVEL,UNKNOWN,GRAY    
16841,688985,FILL,QUUB,0.9704179956803685,0.7688784264067745,FILL,QVT,BROWN   
16842,688988,CSLT,CSTL,0.9423680368926445,0.7959054141695655,SANDSTONE/SHALE,CTLR,BRN/GRN 
16843,688995,QFUG,CSTL,0.6023606954737888,0.6882844838454898,COARSE SAND,QH2,GRAY    
16844,688998,QGUU,CJDN,0.5479772229545556,0.4509659377572345,GRAVEL/ROCKS,QML,BRN/BLK 
16845,688998,QWUK,QSUK,0.9804041394438023,0.9641825799041527,PEAT,QTT,BLACK   
16846,688998,RUUK,QUUK,0.9972991956169446,0.9869539306480789,TOP SOIL,QAT,BLACK   
16847,688999,OSTP,CJDN,0.8623401518971529,0.9988276680568029,SANDSTONE,OSTP,GRAY    
16848,689000,OPDC,CJDN,0.9577866002753959,0.9972511988034628,LIMESTONE,OPOD,RED/TAN 
16849,689609,OSTP,CJDN,0.9762757893606199,0.9993368182423262,SANDSTONE SHALE,OSTP,YEL/WHT 
16850,689609,OSTP,OGWD,0.9886572234486097,0.9250161303719959,SANDSTONE,OSTP,WHITE   
16851,689609,OPVL,ODPL,0.9916136070050907,0.9958766989558879,LIMESTONE,OPGW,GRAY    
16852,689609,QPUG,ODPL,0.972389038902349,0.9999753860280688,SHALE BRK LIMESTONE,ODCR,GRN/GRY 
16853,689609,QHUG,RMMF,0.7032958742811205,0.0,COARSE SAND & ROCKS,QTT,GRAY    
16854,689609,RUUB,QUUB,0.9963077153848962,0.981322536855432,TOPSOIL,QAT,BROWN   
16855,690125,RUUK,QUUK,0.9979242987996575,0.9869539306480789,TOP SOIL,QTT,BLACK   
16856,690135,RUUK,QUUK,0.9963402124589094,0.9869539306480789,TOP SOIL,QHT,BLACK   
16857,690135,FILL,QUUB,0.9996430411579615,0.9970401462273432,CLAY,QHT,TAN     
16858,690138,QFUB,QFUU,0.9997933946077785,0.9999436087327116,F. SAND,QAT,BRN/TAN 
16859,690145,QBUU,OSTP,0.6310824612676055,0.9997248415093895,ROCKS,QH2,VARIED  
16860,690145,QNUU,OSTP,0.5281137876757517,0.9994753205590355,ROCKS & SILT,QSC,VARIED  
16861,690410,QPUU,OSTP,0.5411736142253386,0.9612528784018705,"CLAY, SAND & GRAVEL",QCS,BRN/BLK 
16862,690410,RUUK,QUUK,0.998181732788942,0.9867500753499641,TOP SOIL,QHT,BLACK   
16863,690415,QPUU,OSTP,0.6120180949952457,0.9999910135957205,"CLAY, GRAVEL & ROCK-VARIED",QSF2,BRN/BLK 
16864,690420,QPUU,OSTP,0.973020467413986,0.982132650451926,"CLAY, GRAVEL & ROCK",QCS,BRN/BLK 
16865,690420,QPUU,OSTP,0.5425625007170836,0.988108211514766,CLAY & GRAVEL,QCA,GRY/BLK 
16866,690730,QGUB,OSTP,0.7361697448383855,0.9620625294095567,COARSE GRAVEL,QS2,BROWN   
16867,691852,RUUK,QWUK,0.9879476693922569,0.8585703093796618,DIRT,QHT,BLACK   
16868,691852,FILL,QUUB,0.9946935640287577,0.9961230091105107,CLAY FILL,QHT,BROWN   
16869,691874,QGUU,OPVL,0.6921260033187533,0.526038362367661,"GRAVEL, ROCK",QAFHL,UNKNOWN
16870,691874,FILL,QFUU,0.9355084206178523,0.963757964510103,"SANDY FILL, SAND",QAFHL,BLK/BRN 
16871,691874,FILL,QFUU,0.9100293947798915,0.38461865704285564,SANDY FILL,QAFHL,BRN/BLK 
16872,691875,QFUU,RMMF,0.6531217952197043,0.0,COARSE SAND,QS2,BRN/BLK 
16873,691875,FILL,QFUB,0.9325089562583132,0.963757964510103,"SANDY FILL, SAND",QAFHL,BROWN   
16874,691875,FILL,QFUB,0.9100293947798915,0.38461865704285564,SANDY FILL,QAFHL,BROWN   
16875,691876,FILL,QFUU,0.9410445706486515,0.963757964510103,"SANDY FILL, SAND",QAFHL,BLK/BRN 
16876,691876,FILL,QFUK,0.8894766496247566,0.38461865704285564,SANDY FILL,QAFHL,BLACK   
16877,691897,RUUK,QUUK,0.9988663598496538,0.9869539306480789,TOP SOIL,QND,BLACK   
16878,692531,CSLT,CSTL,0.9665109175936434,0.43031224082466846,LIMESTONE,CTLR,BROWN   
16879,692909,OPDC,CJDN,0.9383307369229056,0.992542671174689,PRAIRIE DU CHIEN,OPSH,BROWN   
16880,692951,RUUK,QUUK,0.9987441200332455,0.981322536855432,TOPSOIL,QHT,BLACK   
16881,692954,CTCG,CSTL,0.9208050506128661,0.735222149689849,SANDSTONE/SHALE,CTMZ,YEL/GRN 
16882,692954,QPUG,OSTP,0.805817738849459,0.9969762436403139,GRAVEL & CLAY,QVT,GRAY    
16883,692955,RUUK,QUUK,0.9975243296031093,0.9869539306480789,TOP SOIL,QHT,BLACK   
16884,692956,OSTP,CJDN,0.9130980163864715,0.9995706344202465,SHALE/SANDSTONE,OSTP,GRN/GRY 
16885,692956,QPUK,OSTP,0.40716028696007506,0.998948111803357,CLAY & GRAVEL,QS2,BLACK   
16886,692956,RUUK,QUUK,0.9974285753214623,0.9867500753499641,TOP SOIL,QSH,BLACK   
16887,692958,FILL,QCUY,0.9984690543321559,0.9983958270083817,CLAY FILL,QSH,YELLOW  
16888,692960,QPUG,OSTP,0.7436183729961154,0.997867919100476,CLAY & GRAVEL,QS2,GRAY    
16889,692962,RUUK,QUUK,0.9975071916814522,0.981322536855432,TOPSOIL,QVT,BLACK   
16890,692962,FILL,QUUU,0.9276681612418503,0.9998659145843487,FILL,QVT,BLK/YEL 
16891,692965,RUUK,QUUK,0.9988420443919029,0.981322536855432,TOPSOIL,QVT,BLACK   
16892,692968,RUUK,QUUK,0.991759558901941,0.9867500753499641,TOP SOIL,QHT,BLACK   
16893,692969,OSTP,CJDN,0.9555092988148943,0.9973835257961879,SHALE/SANDSTONE,OPSH,GRN/GRY 
16894,692971,FILL,QUUB,0.9472946180141596,0.7688784264067745,FILL,UNKNOWN,BROWN   
16895,693704,QUUB,QBUB,0.9684879345766824,0.9852152055465736,ROCK,QCS,BROWN   
16896,693705,QGUB,CJDN,0.622939206081431,0.8700910893818345,ROCK GRAVEL,QEO,BROWN   
16897,693708,OSTP,CJDN,0.8091013848695617,0.9996396672540989,SANDSTONE,OPOD,GRAY    
16898,693708,OSTP,OPDC,0.6991844394227872,0.7219564874837269,ROCK-SHALE,OSTP,TAN/WHT 
16899,693719,QGUU,OSTP,0.7799899673825433,0.9858921992710239,GRAVEL,QCS,VARIED  
16900,693994,RUUK,QWUK,0.9938380352021036,0.8585703093796618,DIRT,QHT,BLACK   
16901,694200,QFUB,CJDN,0.6572725872854993,0.6943646577089583,SAND FINE TO COARSE WET MED-DENSE,QTS,BROWN   
16902,694702,FILL,QUUG,0.9534575352441689,0.762729363699041,CONCRETE,QTS,GRAY    
16903,694702,FILL,QHUB,0.9889786684051945,0.9916243917559945,FILL SAND GRAVEL,QTS,BROWN   
16904,694708,RUUK,QUUK,0.9633252023607588,0.8938635222356096,SOIL,QAT,BLACK   
16905,694710,RUUK,QUUK,0.9593047456011018,0.9013919123630046,SOIL,QAT,BLACK   
16906,694710,FILL,QUUB,0.9758521172402455,0.8685607873104967,SAND GRAVEL,QAT,BROWN   
16907,694719,FILL,QNUB,0.9969918636032135,0.998988076394795,GRAVEL SILT SAND (FILL),QAT,BROWN   
16908,694719,FILL,QGUB,0.9420541723693575,0.9945271606843403,"ASPHALT OVER CLASS 5 GRAVEL  6""""-2",QAT,BROWN   
16909,694720,FILL,QNUB,0.9969918636032135,0.998988076394795,GRAVEL SILT SAND (FILL),QAT,BROWN   
16910,694720,FILL,QGUB,0.9420722549792749,0.9931606145887445,"ASPHALT OVER CLASS 5 GRAVEL   6""""-",QAT,BROWN   
16911,694737,QUUB,QBUB,0.8734338728913907,0.7705477837720207,ROCKS,QTI,BROWN   
16912,695718,QBUK,OSTP,0.5385988837196884,0.9069548002536337,ROCK,QET,BLACK   
16913,695727,QPUU,OSTP,0.8849813799339419,0.9813786717971956,"CLAY, GRAVEL",QCS,BRN/BLK 
16914,695921,OPDC,CJDN,0.5097362880321001,0.992485810620761,LIMESTONE & SAND,OPSH,BROWN   
16915,696170,OPVL,CJDN,0.8481316148106849,0.9804073121161798,LIMEROCK,QAT,UNKNOWN
16916,696171,OPVL,CJDN,0.8481316148106849,0.974422765848212,LIMEROCK,QAT,UNKNOWN
16917,696172,OPVL,CJDN,0.8481316148106849,0.9744221394635875,LIMEROCK,QAT,UNKNOWN
16918,696184,RUUK,QFUK,0.9993186607900144,0.9929515766342776,TOPSOIL & SAND,QHT,BLACK   
16919,696196,OSTP,CSTL,0.8761382989143441,0.8666610261139405,SHALE,UNKNOWN,WHITE   
16920,696200,QGUU,CJDN,0.7929499326706404,0.7657747861477981,GRAVEL & ROCKS,QEO,VARIED  
16921,696200,QPUB,OSTP,0.730311249565008,0.999984403477625,CLAY GRAVEL,QSF2,BROWN   
16922,696453,OSTP,CJDN,0.7508244284852753,0.9999150593129705,SANDSTONE,OSTP,GRAY    
16923,696453,RUUK,QUUK,0.996722860120425,0.981322536855432,TOPSOIL,UNKNOWN,BLACK   
16924,696455,OPDC,CJDN,0.9705639343876317,0.9991651340321337,LIMESTONE,OPSH,BROWN   
16925,696455,RUUK,QUUK,0.9988276302795476,0.981322536855432,TOPSOIL,QVT,BLACK   
16926,696456,OPDC,CJDN,0.9682387903148163,0.9997649062558712,LIMESTONE,OSTP,PINK    
16927,696456,QGUU,QGUL,0.5342413371508322,0.7838186852641714,GRAVEL/BROKEN SANDSTONE,UNKNOWN,GREEN   
16928,696466,OPDC,CJDN,0.9753345949718433,0.9962689132852574,LIMESTONE,OPSH,RED/BRN 
16929,696467,OPDC,CJDN,0.9769733486425672,0.9970050777613142,LIMESTONE,OPSH,RED/BRN 
16930,696468,OPDC,CJDN,0.9667362472044909,0.9960851804151211,LIMESTONE,OPSH,RED/BRN 
16931,696469,OPDC,CJDN,0.9657055653519084,0.9996871447395494,LIMESTONE,OPSH,BROWN   
16932,696469,QCUB,OSTP,0.6555639759620293,0.9999667208964469,CLAY,OSTP,BROWN   
16933,696469,RUUK,QUUK,0.9979268498876023,0.981322536855432,TOPSOIL,UNKNOWN,BLACK   
16934,696470,OSTP,CJDN,0.8873885629590911,0.9992866267824057,SANDSTONE,OSTP,WHITE   
16935,696471,QFUB,OSTP,0.5436852995391348,0.9999713020455853,FINE SAND,QS3,BROWN   
16936,696472,OSTP,CJDN,0.9012678630398068,0.9994869093461693,SANDSTONE,OSTP,GRAY    
16937,696472,RUUK,QUUK,0.9987747584301989,0.981322536855432,TOPSOIL,QTT,BLACK   
16938,696473,OSTP,CJDN,0.7652882289090102,0.9896242579835377,SANDSTONE,OPSH,BROWN   
16939,696473,QBUU,QBUW,0.9783877101734512,0.9963950578990848,BROKEN SANDSTONE/SHALE/SAND MIX,QS3,WHITE   
16940,696474,RUUK,QUUK,0.998905348416573,0.981322536855432,TOPSOIL,QHT,BLACK   
16941,696475,RUUK,QUUK,0.998568254103063,0.981322536855432,TOPSOIL,QSH,BLACK   
16942,696476,QFUG,OSTP,0.49896265173588855,0.9999905373316612,FINE SAND,QS2,GRAY    
16943,696479,OSTP,CJDN,0.8828148822896095,0.9991227278287673,SANDSTONE,OPSH,WHITE   
16944,696479,QBUU,OPDC,0.9859369730632658,0.5251749528031493,SHALE/BROKEN SANDSTONE,OSTP,RED/GRY 
16945,696479,QFUG,OSTP,0.8256024429804782,0.9334964177937277,FINE SAND,OSTP,GRAY    
16946,696480,OPDC,CJDN,0.9572957178838285,0.9971768772861496,LIMESTONE,OPSH,RED     
16947,696484,QCUG,QCUR,0.9960535375287789,0.9899500369553356,CLAY,QSF1,RED     
16948,696486,OSTP,CJDN,0.9682802441849617,0.9996397066810362,SANDSTONE/SHALE,OPSH,GRY/GRN 
16949,696486,QBUB,OSTP,0.9494296885303428,0.9997415713162283,BROKEN SANDSTONE,OSTP,GRAY    
16950,696486,QFUG,OSTP,0.8489688252485859,0.8262071936520773,FINE SAND,OSTP,GRAY    
16951,696486,RUUK,QUUK,0.9934945948416797,0.981322536855432,TOPSOIL,QHI,BLACK   
16952,696487,CSLT,CSTL,0.992980209447872,0.9328806113659208,SHALE/SANDSTONE,CSTL,RED/GRY 
16953,696488,RUUK,QUUK,0.9992847528479087,0.981322536855432,TOPSOIL,QSH,BLACK   
16954,696491,CSLT,CTCG,0.9917048874610349,0.5980207409615167,SHALE/SANDSTONE,CTLR,GRN/GRY 
16955,696491,QCUB,CSTL,0.7966260634467984,0.9300915700690103,CLAY,CSTL,BROWN   
16956,696491,RUUK,QUUK,0.9963181582833661,0.9869539306480789,TOP SOIL,QVT,BLACK   
16957,696494,OPDC,CJDN,0.9708744894245341,0.998966161012826,LIMESTONE,OPSH,BROWN   
16958,696655,OPVL,QBUB,0.8628134839244996,0.9992808759101174,LIMESTONE,QAT,BROWN   
16959,696697,OPDC,CJDN,0.9385113120546842,0.9933916341217399,PRAIRIE DU CHIEN,OPSH,BROWN   
16960,696703,QPUG,OSTP,0.6113373993816267,0.9384796986724324,"CLAY, GRAVEL",QF2,BROWN   
16961,696921,OSTP,CJDN,0.8840772326147086,0.9998738261504785,SANDSTONE,OSTP,YELLOW  
16962,696921,OPVL,OPHF,0.9931493979883871,0.9776285044122525,LIMESTONE,OPGW,GRAY    
16963,696921,OPVL,ODCR,0.9784179580410403,0.9920561943670546,LIMESTONE W/SHALE LAYERS,OPGW,GRAY    
16964,696921,FILL,ODCR,0.9087106073180603,0.9967885615222722,CONCRETE,ODCR,GRAY    
16965,696921,FILL,QGUU,0.8425509305264759,0.9610571370800908,ROCKS & GRAVEL BACK FILL,QAT,BRN/BLK 
16966,698097,QGUU,OSTP,0.8100850717360242,0.9953582630382779,GRAVEL,QCS,UNKNOWN
16967,698122,CSLT,CSTL,0.935087652873199,0.6186010254250225,SHALE & SANDROCK  GRN/WHT/RED,CTMZ,VARIED  
16968,698122,QPUU,OSTP,0.6425966771771136,0.9998970445897435,CLAY & GRAVEL,QOST,BRN/BLK 
16969,698122,QPUU,OSTP,0.9344151466636192,0.9606039036277445,"CLAY, GRAVEL & ROCK",QCS,BRN/BLK 
16970,698816,QBUB,OSTP,0.835427583025232,0.9015893727303669,ROCK,QF2,TAN     
16971,698816,QPUB,QPUW,0.9074606253267075,0.9999320485383345,ROCKY CLAY FIRM,QML,WHITE   
16972,698953,FILL,QPUL,0.9734396523215156,0.9916797926456297,ASPHALT CLASS 5 GRAVEL SANDY CLAY,QSH,GREEN   
16973,698954,FILL,QPUL,0.9752756020402461,0.9916797926456297,ASPHALT CLASS 5 GRAVEL SANDY CLAY,QSH,GREEN   
16974,698955,QLUL,QLUU,0.9998285216216145,0.9997115184755622,SANDY CLAY,QSH,BRN/GRN 
16975,698955,FILL,QPUL,0.9750918398019903,0.9916797926456297,ASPHALT CLASS 5 GRAVEL SANDY CLAY,QSH,GREEN   
16976,698956,FILL,QLUU,0.996129967812883,0.9945102244588842,ASPHALT SANDY CLAY,QSH,BRN/GRN 
16977,698959,FILL,QPUB,0.983633272011601,0.8826597056106987,ASPHALT CLASS 5 GRAVL SANDY CLAY,QSH,BROWN   
16978,699091,QPUG,OSTP,0.5104701671416535,0.6028823868034014,CLAY & GRAVEL,QCS,GRAY    
16979,699609,RUUK,QUUK,0.9974264955958434,0.981322536855432,TOPSOIL,QAFHL,BLACK   
16980,699628,RUUK,QUUK,0.9989554934546613,0.981322536855432,TOPSOIL,QHT,BLACK   
16981,699629,RUUK,QWUK,0.9972264551761847,0.8677403284944143,BLACK DIRT,QHT,BLACK   
16982,699629,FILL,QUUB,0.9975949994782803,0.9961230091105107,CLAY FILL,QHT,TAN     
16983,699631,QHUU,QHUB,0.9919937746763737,0.9993043060736277,SAND & ROCKS  BRN/MIX,QCS,BROWN   
16984,699637,CTCG,CSTL,0.9983945774862963,0.5635027937865739,SANDROCK & SHALE,CSTL,TAN     
16985,699637,CSTL,CJDN,0.997656475115933,0.41066012567107074,SHALE & SANDROCK,CJDN,BLUE    
16986,699637,QPUB,CSTL,0.7942508999021662,0.7400783030458427,CLAY & BOULDERS,QOST,BROWN   
16987,699637,QCUG,OSTP,0.8138187202010252,0.978840594323742,CLAY,QML,GRAY    
16988,699637,RUUK,QUUK,0.9915013305569303,0.9869539306480789,TOP SOIL,QHT,BLACK   
16989,699642,RUUK,QUUK,0.9937435375900974,0.9869539306480789,TOP SOIL,UNKNOWN,BLACK   
16990,699648,FILL,QIUU,0.9994381747544334,0.8837365478742478,SILTY FILL,QTT,UNKNOWN
16991,699649,QTUU,QUUU,0.9769515182499787,0.6704508104936675,GLACIAL TILL,QTT,UNKNOWN
16992,699739,FILL,QNUB,0.9973928875603677,0.9894913262914922,"SILTY SAND (FILL, MED DENSE)",UNKNOWN,BROWN   
16993,700849,QFUG,CJDN,0.5522208199978651,0.9997989989377739,WATER SAND,OSTP,GRAY    
16994,700943,OPVL,CSTL,0.9920092321263775,0.3919339206420337,LIMESTONE,OPGW,GRAY    
16995,700944,OPVL,CSTL,0.9920092321263775,0.3807493345556733,LIMESTONE,OPGW,UNKNOWN
16996,701928,OPDC,CJDN,0.9316906266369664,0.994315336543609,PRAIRIE DU CHIEN,OPSH,BROWN   
16997,701928,OPDC,QPUB,0.595675897808355,0.37145256666877846,PRAIRIE DU CHIEN,QCS,BROWN   
16998,701929,OSTP,CJDN,0.9173222873371443,0.9853711518333246,ST. PETER,OSTP,BROWN   
16999,701930,QFUB,CJDN,0.6200751728288111,0.8466473062238306,ST. PETER,QST,BROWN   
17000,701931,QFUB,CJDN,0.6217770381520203,0.8395665883617213,ST. PETER,QTT,BROWN   
17001,701947,OPDC,CJDN,0.9517645826404664,0.9913346523584475,BEDROCK,OPSH,BROWN   
17002,701949,OPDC,CJDN,0.9911155466276769,0.9986817118977946,LIMESTONE,OPSH,BROWN   
17003,701959,OSTP,CJDN,0.8611141980441754,0.9998965151083203,SANDSTONE,OSTP,WHITE   
17004,701959,QFUB,OSTP,0.9407879847203715,0.9675096801705502,FINE SAND,OSTP,BROWN   
17005,701959,QCUG,OGWD,0.7935060328704056,0.7637404680196919,CLAY,OSTP,DK. GRY 
17006,701959,QHUB,PMSC,0.654708293445556,0.3926060415772667,SAND/GRAVEL,OPGW,BROWN   
17007,701959,QHUB,QNUU,0.9929879073063003,0.9634137027529929,SAND/SILT,QCS,GRY/BRN 
17008,701972,OSTP,CJDN,0.9063287613377843,0.9992970194241576,SANDSTONE,OSTP,BROWN   
17009,701973,OSTP,QBUB,0.6043316771580165,0.7437172441111267,SANDSTONE,QS2,BROWN   
17010,701974,OSTP,QBUB,0.5264025247112503,0.8882838001141927,SANDSTONE,QS2,BROWN   
17011,702820,QFUB,QFUU,0.9948952622353798,0.9997561167322336,FINE SAND WITH SAND SEAMS,QAT,BRN/TAN 
17012,702820,FILL,QHUB,0.9809134939783143,0.4330466748746389,LIMESTONE FILL FINE SAND,QAT,BROWN   
17013,702820,FILL,QPUB,0.9629909347188178,0.8134639966417845,TOP SOIL LIMESTONE FILL,QAT,BROWN   
17014,703255,QPUU,OSTP,0.8943119820165749,0.9946792577227702,CLAY & GRAVEL,QCS,BRN/BLK 
17015,703321,RUUK,QUUK,0.9990912863594313,0.981322536855432,TOPSOIL,QSH,BLACK   
17016,703404,OSTP,CJDN,0.8060150877936475,0.9953919997907833,SANDSTONE,OSTP,TAN/WHT 
17017,703405,OSTP,CJDN,0.8671665479109556,0.9980634039780761,SANDSTONE,OSTP,YELLOW  
17018,703859,QGUB,CSTL,0.6576225151010832,0.5396750651648201,"GRAVEL, ROCKS",QS2,BROWN   
17019,704817,FILL,QHUK,0.9565102614726154,0.9203220068745039,SAND/GRAVEL/FILL,QAT,BLACK   
17020,704818,OPVL,OGWD,0.9910470939323626,0.2727201785528518,LIMESTONE,OPGW,GRAY    
17021,704819,FILL,QUUU,0.7029421455886273,0.7688784264067745,FILL,QAT,UNKNOWN
17022,704820,FILL,QHUK,0.987899543360528,0.9983073615173479,SAND/GRAVEL/BRICKS,QAT,BLACK   
17023,704834,QJUB,QJUG,0.9979991255854563,0.9777559595787171,SILTY CLAY,QHT,GRAY    
17024,704878,QHUG,QHUB,0.994590069074542,0.9999737591596317,SAND/GRAVEL,QS2,BROWN   
17025,704894,QPUU,OSTP,0.5406799305955217,0.9990999905591548,CLAY/GRAVEL,QS3,UNKNOWN
17026,704934,QGUU,OSTP,0.780165633977217,0.9999949532327587,GRAVEL,QML,UNKNOWN
17027,705429,OPVL,ODCR,0.9910631405354,0.9619398091631943,LIMESTONE,OPGW,TAN     
